symbol,tf,window,rule,ret_net,trades,win,expo,ret_gross,bh
ETHUSDT,1d,12,dom_adx_med,5.141501194908024,51,0.5686274509803921,0.20643996388805297,5.243501194908022,8.046920529801325
ETHUSDT,1d,12,dom_adx_p90,0.869718590176713,18,0.3333333333333333,0.04664459825458923,0.9057185901767131,8.046920529801325
ETHUSDT,1d,14,dom,12.754769649547145,104,0.5096153846153846,0.4580198615708697,12.962769649547141,8.046920529801325
ETHUSDT,1d,14,dom_adx_med,4.380039607236566,44,0.5227272727272727,0.20704182967198315,4.468039607236565,8.046920529801325
ETHUSDT,1d,14,dom_adx_p90,0.6510735860292599,15,0.4666666666666667,0.048450195606379774,0.6810735860292599,8.046920529801325
ETHUSDT,1d,16,dom,12.783400303240027,92,0.5652173913043478,0.45531146554318386,12.96740030324003,8.046920529801325
ETHUSDT,1d,16,dom_adx_med,5.269644304269303,38,0.5,0.21155582305145954,5.345644304269303,8.046920529801325
ETHUSDT,1d,16,dom_adx_p90,0.5564030882164348,15,0.4666666666666667,0.0511585916340656,0.5864030882164348,8.046920529801325
ETHUSDT,1d,18,dom,13.078295371379472,88,0.5568181818181818,0.449292807703882,13.254295371379468,8.046920529801325
ETHUSDT,1d,18,dom_adx_med,4.215727598950163,39,0.5128205128205128,0.21396328618718025,4.293727598950163,8.046920529801325
ETHUSDT,1d,18,dom_adx_p90,0.6867452184158205,11,0.7272727272727273,0.049653927174240144,0.7087452184158205,8.046920529801325
ETHUSDT,1d,21,dom,12.269023126139995,82,0.6097560975609756,0.44568161300030096,12.433023126139991,8.046920529801325
ETHUSDT,1d,21,dom_adx_med,5.62763798839255,35,0.6285714285714286,0.21546795064700572,5.69763798839255,8.046920529801325
ETHUSDT,1d,21,dom_adx_p90,0.19635484235362044,10,0.6,0.05025579295817033,0.21635484235362046,8.046920529801325
ETHUSDT,1d,25,dom,12.195236763668905,72,0.5694444444444444,0.436051760457418,12.339236763668902,8.046920529801325
ETHUSDT,1d,25,dom_adx_med,5.2753595643256235,26,0.6923076923076923,0.21035209148359915,5.327359564325624,8.046920529801325
ETHUSDT,1d,25,dom_adx_p90,0.2148534038265867,10,0.6,0.05055672585013542,0.2348534038265867,8.046920529801325
ETHUSDT,1d,30,dom,12.269151679742196,69,0.5942028985507246,0.43484802888955765,12.407151679742197,8.046920529801325
ETHUSDT,1d,30,dom_adx_med,4.527585467313338,21,0.5714285714285714,0.19681011134517,4.569585467313337,8.046920529801325
ETHUSDT,1d,30,dom_adx_p90,0.2294200928321457,10,0.5,0.05416792055371652,0.24942009283214572,8.046920529801325
ETHUSDT,4h,2,dom,31.369326189156567,2512,0.4645700636942675,0.4971635122245093,36.39332618915613,7.871346928172491
ETHUSDT,4h,2,dom_adx_med,15.839943840804729,1525,0.4419672131147541,0.2453436417490838,18.889943840804822,7.871346928172491
ETHUSDT,4h,2,dom_adx_p90,3.7920318089076375,378,0.4417989417989418,0.05361714945529394,4.548031808907614,7.871346928172491
ETHUSDT,4h,3,dom,28.01437576657407,1978,0.4641051567239636,0.49319744967116824,31.97037576657376,7.871346928172491
ETHUSDT,4h,3,dom_adx_med,14.429084344724881,1131,0.4394341290893015,0.2415281891661228,16.691084344724935,7.871346928172491
ETHUSDT,4h,3,dom_adx_p90,3.8271275429870197,316,0.4588607594936709,0.051709423163813446,4.459127542986998,7.871346928172491
ETHUSDT,4h,4,dom,26.02880781913893,1687,0.4706579727326615,0.4837090215372258,29.40280781913868,7.871346928172491
ETHUSDT,4h,4,dom_adx_med,12.240660203427,912,0.42214912280701755,0.23816456649430193,14.06466020342702,7.871346928172491
ETHUSDT,4h,4,dom_adx_p90,2.7787199733266483,240,0.45,0.04739193734625232,3.2587199733266434,7.871346928172491
ETHUSDT,4h,5,dom,24.180648609790413,1448,0.4723756906077348,0.4802449922184849,27.076648609790276,7.871346928172491
ETHUSDT,4h,5,dom_adx_med,9.956040960095148,760,0.4144736842105263,0.23304382750138058,11.476040960095148,7.871346928172491
ETHUSDT,4h,5,dom_adx_p90,1.8853883461652667,200,0.43,0.04668909081781214,2.285388346165266,7.871346928172491
ETHUSDT,4h,6,dom,23.07324131961745,1301,0.47578785549577246,0.47773482604548423,25.675241319617296,7.871346928172491
ETHUSDT,4h,6,dom_adx_med,9.629182616368984,645,0.4046511627906977,0.23023244138761986,10.919182616368978,7.871346928172491
ETHUSDT,4h,6,dom_adx_p90,1.936657545560724,165,0.41818181818181815,0.04553441437823184,2.2666575455607227,7.871346928172491
ETHUSDT,4h,7,dom,22.506273862060915,1172,0.4761092150170648,0.47773482604548423,24.850273862060835,7.871346928172491
ETHUSDT,4h,7,dom_adx_med,9.44843374434516,565,0.41238938053097346,0.2288769516541995,10.57843374434511,7.871346928172491
ETHUSDT,4h,7,dom_adx_p90,1.678462182357766,137,0.41605839416058393,0.044630754555951606,1.9524621823577657,7.871346928172491
ETHUSDT,4h,8,dom,21.5275175006062,1064,0.48402255639097747,0.47602791304784375,23.655517500606155,7.871346928172491
ETHUSDT,4h,8,dom_adx_med,9.420299562457524,484,0.4256198347107438,0.2281239018022993,10.388299562457524,7.871346928172491
ETHUSDT,4h,8,dom_adx_p90,1.4321343751766797,118,0.4152542372881356,0.04387770470405141,1.66813437517668,7.871346928172491
ETHUSDT,4h,9,dom,20.58233501596716,980,0.4744897959183674,0.47627892966514385,22.542335015967097,7.871346928172491
ETHUSDT,4h,9,dom_adx_med,8.999145184849699,438,0.4132420091324201,0.22450926251317838,9.875145184849668,7.871346928172491
ETHUSDT,4h,9,dom_adx_p90,1.3018427849857577,107,0.45794392523364486,0.04357648476329133,1.515842784985757,7.871346928172491
ETHUSDT,4h,10,dom,20.346355150094627,901,0.4728079911209767,0.47467242331442344,22.14835515009453,7.871346928172491
ETHUSDT,4h,10,dom_adx_med,8.520433882650929,409,0.39853300733496333,0.22184848636979768,9.338433882650904,7.871346928172491
ETHUSDT,4h,10,dom_adx_p90,1.1946655280697627,97,0.4639175257731959,0.042170791706410964,1.3886655280697622,7.871346928172491
ETHUSDT,4h,12,dom,19.20022759729422,811,0.46979038224414305,0.46955168432150207,20.822227597294173,7.871346928172491
ETHUSDT,4h,12,dom_adx_med,8.056611283738196,356,0.40168539325842695,0.22049299663637734,8.768611283738183,7.871346928172491
ETHUSDT,4h,12,dom_adx_p90,1.0920481846832824,84,0.47619047619047616,0.04101611526683067,1.2600481846832825,7.871346928172491
ETHUSDT,4h,14,dom,18.521552843617133,757,0.46499339498018494,0.4635774888297605,20.035552843617097,7.871346928172491
ETHUSDT,4h,14,dom_adx_med,8.134935621994206,306,0.4411764705882353,0.21677795070033637,8.746935621994185,7.871346928172491
ETHUSDT,4h,14,dom_adx_p90,1.2519629305482718,74,0.5135135135135135,0.040765098649530596,1.399962930548272,7.871346928172491
ETHUSDT,4h,16,dom,17.65260362005746,713,0.43899018232819076,0.4592097996887394,19.078603620057475,7.871346928172491
ETHUSDT,4h,16,dom_adx_med,8.794215544102231,271,0.4870848708487085,0.21326371805813546,9.336215544102208,7.871346928172491
ETHUSDT,4h,16,dom_adx_p90,1.1162351471853462,61,0.5409836065573771,0.04071489532607059,1.2382351471853463,7.871346928172491
ETHUSDT,4h,18,dom,16.832776584883682,645,0.44651162790697674,0.45358702746121793,18.122776584883663,7.871346928172491
ETHUSDT,4h,18,dom_adx_med,8.594067469183386,239,0.48535564853556484,0.21075355188513478,9.07206746918337,7.871346928172491
ETHUSDT,4h,18,dom_adx_p90,1.3236036829152344,56,0.5,0.04031326873839048,1.4356036829152345,7.871346928172491
ETHUSDT,4h,21,dom,16.03568110348458,584,0.4212328767123288,0.44701039208795623,17.203681103484584,7.871346928172491
ETHUSDT,4h,21,dom_adx_med,7.797669636979922,207,0.42995169082125606,0.2053817962749134,8.211669636979916,7.871346928172491
ETHUSDT,4h,21,dom_adx_p90,1.1426012822242808,44,0.4772727272727273,0.041166725237210704,1.2306012822242807,7.871346928172491
ETHUSDT,4h,25,dom,15.37549365446675,527,0.43453510436432635,0.44224107635925497,16.429493654466746,7.871346928172491
ETHUSDT,4h,25,dom_adx_med,6.495902296371463,193,0.44041450777202074,0.19910638084241178,6.881902296371461,7.871346928172491
ETHUSDT,4h,25,dom_adx_p90,1.3739797010269321,42,0.40476190476190477,0.04096591194337065,1.4579797010269322,7.871346928172491
ETHUSDT,4h,30,dom,14.44392033233496,456,0.4166666666666667,0.4342587479291129,15.355920332334957,7.871346928172491
ETHUSDT,4h,30,dom_adx_med,6.252789911886925,175,0.48,0.19724885787439128,6.6027899118869255,7.871346928172491
ETHUSDT,4h,30,dom_adx_p90,1.2552462759523388,41,0.4146341463414634,0.0419197750891109,1.337246275952339,7.871346928172491
SOLUSDT,1w,2,dom,28.37056498668649,40,0.575,0.503125,28.45056498668648,33.735133539914415
SOLUSDT,1w,2,dom_adx_med,0.7330619044415561,10,0.6,0.084375,0.7530619044415561,33.735133539914415
SOLUSDT,1w,2,dom_adx_p90,-0.002,1,0.0,0.003125,0.0,33.735133539914415
SOLUSDT,1w,3,dom,31.107289054087143,31,0.4838709677419355,0.484375,31.16928905408714,33.735133539914415
SOLUSDT,1w,3,dom_adx_med,0.715520835030718,8,0.625,0.06875,0.731520835030718,33.735133539914415
SOLUSDT,1w,3,dom_adx_p90,-0.002,1,0.0,0.003125,0.0,33.735133539914415
SOLUSDT,1w,4,dom,31.99823517989496,26,0.4230769230769231,0.478125,32.050235179894926,33.735133539914415
SOLUSDT,1w,4,dom_adx_med,0.30825074767115856,8,0.375,0.0625,0.3242507476711586,33.735133539914415
SOLUSDT,1w,4,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,5,dom,31.421633933515125,26,0.3076923076923077,0.471875,31.473633933515103,33.735133539914415
SOLUSDT,1w,5,dom_adx_med,0.32727959726669154,5,0.6,0.05,0.33727959726669154,33.735133539914415
SOLUSDT,1w,5,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,6,dom,30.608523877702435,25,0.32,0.475,30.658523877702414,33.735133539914415
SOLUSDT,1w,6,dom_adx_med,0.13458443619481186,5,0.4,0.05,0.14458443619481187,33.735133539914415
SOLUSDT,1w,6,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,7,dom,24.030210135078296,22,0.3181818181818182,0.46875,24.074210135078296,33.735133539914415
SOLUSDT,1w,7,dom_adx_med,-0.13614315964345702,5,0.2,0.05,-0.12614315964345701,33.735133539914415
SOLUSDT,1w,7,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,8,dom,24.433710728810947,19,0.42105263157894735,0.475,24.471710728810944,33.735133539914415
SOLUSDT,1w,8,dom_adx_med,-0.3217544325188647,4,0.25,0.040625,-0.3137544325188647,33.735133539914415
SOLUSDT,1w,8,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,9,dom,19.05656701327618,17,0.5294117647058824,0.490625,19.090567013276182,33.735133539914415
SOLUSDT,1w,9,dom_adx_med,-0.30838657212623577,4,0.25,0.0375,-0.30038657212623576,33.735133539914415
SOLUSDT,1w,9,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,10,dom,18.851203837004654,17,0.5882352941176471,0.48125,18.885203837004653,33.735133539914415
SOLUSDT,1w,10,dom_adx_med,0.10389950496383116,4,0.25,0.03125,0.11189950496383116,33.735133539914415
SOLUSDT,1w,10,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,12,dom,18.314754098262373,14,0.5714285714285714,0.478125,18.342754098262372,33.735133539914415
SOLUSDT,1w,12,dom_adx_med,-0.04874733418198296,3,0.3333333333333333,0.028125,-0.042747334181982954,33.735133539914415
SOLUSDT,1w,12,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,14,dom,17.878187752878862,12,0.6666666666666666,0.484375,17.90218775287886,33.735133539914415
SOLUSDT,1w,14,dom_adx_med,0.007087785217223974,2,0.5,0.021875,0.011087785217223978,33.735133539914415
SOLUSDT,1w,14,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,16,dom,16.657333921163758,11,0.6363636363636364,0.490625,16.679333921163757,33.735133539914415
SOLUSDT,1w,16,dom_adx_med,0.007087785217223974,2,0.5,0.021875,0.011087785217223978,33.735133539914415
SOLUSDT,1w,16,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,18,dom,15.642056652240948,12,0.5833333333333334,0.496875,15.666056652240949,33.735133539914415
SOLUSDT,1w,18,dom_adx_med,0.162815590947192,1,1.0,0.015625,0.164815590947192,33.735133539914415
SOLUSDT,1w,18,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,21,dom,14.551132820109578,11,0.5454545454545454,0.51875,14.57313282010958,33.735133539914415
SOLUSDT,1w,21,dom_adx_med,-0.02598034398034399,1,0.0,0.009375,-0.023980343980343988,33.735133539914415
SOLUSDT,1w,21,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,25,dom,10.013008068398868,10,0.5,0.51875,10.03300806839887,33.735133539914415
SOLUSDT,1w,25,dom_adx_med,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,25,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,30,dom,11.639906194433982,5,0.6,0.521875,11.649906194433978,33.735133539914415
SOLUSDT,1w,30,dom_adx_med,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1w,30,dom_adx_p90,0.0,0,,0.0,0.0,33.735133539914415
SOLUSDT,1d,2,dom,15.069874026406662,277,0.5090252707581228,0.4979847738468428,15.623874026406666,34.68288616037593
SOLUSDT,1d,2,dom_adx_med,7.422835894909367,158,0.47468354430379744,0.22033139274518584,7.738835894909357,34.68288616037593
SOLUSDT,1d,2,dom_adx_p90,1.6726378625385299,39,0.4358974358974359,0.0483654276757725,1.7506378625385297,34.68288616037593
SOLUSDT,1d,3,dom,16.322458303184018,217,0.4976958525345622,0.502910882221227,16.756458303184026,34.68288616037593
SOLUSDT,1d,3,dom_adx_med,6.5476834978350755,113,0.4336283185840708,0.22122704881325572,6.773683497835065,34.68288616037593
SOLUSDT,1d,3,dom_adx_p90,2.3359671280249508,26,0.5384615384615384,0.048813255709807435,2.3879671280249513,34.68288616037593
SOLUSDT,1d,4,dom,15.673624540207113,189,0.49206349206349204,0.49888042991491266,16.05162454020711,34.68288616037593
SOLUSDT,1d,4,dom_adx_med,7.538043711962422,87,0.40229885057471265,0.22346618898343037,7.7120437119624174,34.68288616037593
SOLUSDT,1d,4,dom_adx_p90,2.4142148076602283,24,0.5833333333333334,0.05105239587998209,2.462214807660226,34.68288616037593
SOLUSDT,1d,5,dom,16.772484098505398,161,0.4720496894409938,0.49261083743842365,17.094484098505387,34.68288616037593
SOLUSDT,1d,5,dom_adx_med,8.527440337564444,70,0.42857142857142855,0.21898790864308107,8.667440337564443,34.68288616037593
SOLUSDT,1d,5,dom_adx_p90,2.5037517269428724,22,0.6363636363636364,0.05553067622033139,2.5477517269428716,34.68288616037593
SOLUSDT,1d,6,dom,16.862935284629717,142,0.47183098591549294,0.4935064935064935,17.146935284629716,34.68288616037593
SOLUSDT,1d,6,dom_adx_med,7.918622264236145,60,0.43333333333333335,0.22122704881325572,8.038622264236146,34.68288616037593
SOLUSDT,1d,6,dom_adx_p90,3.2689711546854796,16,0.6875,0.06090461262875056,3.3009711546854783,34.68288616037593
SOLUSDT,1d,7,dom,15.423484918665576,129,0.4573643410852713,0.4894760412001791,15.681484918665575,34.68288616037593
SOLUSDT,1d,7,dom_adx_med,7.213750106904264,53,0.49056603773584906,0.22122704881325572,7.319750106904262,34.68288616037593
SOLUSDT,1d,7,dom_adx_p90,2.405564280068028,13,0.6923076923076923,0.06045678459471563,2.4315642800680264,34.68288616037593
SOLUSDT,1d,8,dom,22.858767853715985,110,0.4727272727272727,0.4912673533363189,23.07876785371595,34.68288616037593
SOLUSDT,1d,8,dom_adx_med,7.157563000061609,51,0.49019607843137253,0.22167487684729065,7.259563000061603,34.68288616037593
SOLUSDT,1d,8,dom_adx_p90,2.6265198355677324,13,0.6923076923076923,0.06403940886699508,2.6525198355677326,34.68288616037593
SOLUSDT,1d,9,dom,22.96898082793562,108,0.4537037037037037,0.49216300940438873,23.18498082793559,34.68288616037593
SOLUSDT,1d,9,dom_adx_med,7.405578491159418,47,0.3829787234042553,0.22212270488132557,7.499578491159415,34.68288616037593
SOLUSDT,1d,9,dom_adx_p90,2.321626299608285,12,0.5,0.06538289296909987,2.345626299608286,34.68288616037593
SOLUSDT,1d,10,dom,23.296040236104794,100,0.47,0.48992386923421405,23.496040236104765,34.68288616037593
SOLUSDT,1d,10,dom_adx_med,8.419413833114668,40,0.375,0.21988356471115092,8.499413833114671,34.68288616037593
SOLUSDT,1d,10,dom_adx_p90,2.0695385822891965,11,0.36363636363636365,0.06403940886699508,2.0915385822891963,34.68288616037593
SOLUSDT,1d,12,dom,26.69858870369635,87,0.4482758620689655,0.4908195253022839,26.872588703696337,34.68288616037593
SOLUSDT,1d,12,dom_adx_med,8.56746737614231,31,0.3870967741935484,0.20913569189431258,8.629467376142314,34.68288616037593
SOLUSDT,1d,12,dom_adx_p90,1.871600806664358,12,0.4166666666666667,0.06896551724137931,1.895600806664359,34.68288616037593
SOLUSDT,1d,14,dom,26.385596253882525,82,0.4146341463414634,0.4908195253022839,26.549596253882516,34.68288616037593
SOLUSDT,1d,14,dom_adx_med,7.619538479258455,30,0.3333333333333333,0.20600089565606808,7.6795384792584525,34.68288616037593
SOLUSDT,1d,14,dom_adx_p90,2.1368125288197444,12,0.3333333333333333,0.07523510971786834,2.160812528819744,34.68288616037593
SOLUSDT,1d,16,dom,39.37900826979564,81,0.41975308641975306,0.4845499328257949,39.541008269795704,34.68288616037593
SOLUSDT,1d,16,dom_adx_med,6.785287523956797,33,0.3333333333333333,0.20600089565606808,6.851287523956794,34.68288616037593
SOLUSDT,1d,16,dom_adx_p90,2.5973076052728143,10,0.4,0.0747872816838334,2.6173076052728144,34.68288616037593
SOLUSDT,1d,18,dom,39.24574409656433,76,0.3815789473684211,0.4818629646215853,39.397744096564395,34.68288616037593
SOLUSDT,1d,18,dom_adx_med,6.62523075339147,32,0.5,0.21182266009852216,6.689230753391469,34.68288616037593
SOLUSDT,1d,18,dom_adx_p90,2.6768511335935226,6,0.8333333333333334,0.07299596954769369,2.6888511335935226,34.68288616037593
SOLUSDT,1d,21,dom,38.949725937956735,71,0.3380281690140845,0.477384684281236,39.09172593795678,34.68288616037593
SOLUSDT,1d,21,dom_adx_med,5.68353959096401,29,0.41379310344827586,0.20913569189431258,5.741539590964007,34.68288616037593
SOLUSDT,1d,21,dom_adx_p90,2.935226201674392,5,0.8,0.07075682937751904,2.9452262016743918,34.68288616037593
SOLUSDT,1d,25,dom,30.4215959307575,60,0.36666666666666664,0.47648902821316613,30.54159593075751,34.68288616037593
SOLUSDT,1d,25,dom_adx_med,5.329715154598645,23,0.6521739130434783,0.21182266009852216,5.375715154598645,34.68288616037593
SOLUSDT,1d,25,dom_adx_p90,3.075920755319536,7,0.42857142857142855,0.07165248544558889,3.089920755319536,34.68288616037593
SOLUSDT,1d,30,dom,25.486455813759274,59,0.3220338983050847,0.46036721898790867,25.604455813759266,34.68288616037593
SOLUSDT,1d,30,dom_adx_med,4.737392037098016,20,0.45,0.20376175548589343,4.7773920370980125,34.68288616037593
SOLUSDT,1d,30,dom_adx_p90,1.9126514135141792,6,0.5,0.06627854903716973,1.924651413514179,34.68288616037593
SOLUSDT,4h,2,dom,29.310820255562973,1647,0.47783849423193686,0.4914520343411721,32.60482025556271,39.275116342732
SOLUSDT,4h,2,dom_adx_med,13.738557458386667,1014,0.4319526627218935,0.24098544232922733,15.766557458386695,39.275116342732
SOLUSDT,4h,2,dom_adx_p90,3.6329406434234963,252,0.4365079365079365,0.0524822695035461,4.136940643423479,39.275116342732
SOLUSDT,4h,3,dom,25.750521879808616,1301,0.4727132974634896,0.48809257185516985,28.352521879808524,39.275116342732
SOLUSDT,4h,3,dom_adx_med,12.293068360608176,797,0.4491844416562108,0.2391190742814483,13.887068360608207,39.275116342732
SOLUSDT,4h,3,dom_adx_p90,3.09332336680649,204,0.37745098039215685,0.050989175065322884,3.5013233668064805,39.275116342732
SOLUSDT,4h,4,dom,23.733030919107428,1115,0.4744394618834081,0.4883911907428145,25.96303091910728,39.275116342732
SOLUSDT,4h,4,dom_adx_med,9.028911310968523,641,0.41341653666146644,0.2387458006718925,10.310911310968509,39.275116342732
SOLUSDT,4h,4,dom_adx_p90,2.5745563165434002,151,0.4900662251655629,0.04860022396416573,2.8765563165433967,39.275116342732
SOLUSDT,4h,5,dom,22.061711375143737,960,0.4708333333333333,0.4885405001866368,23.981711375143625,39.275116342732
SOLUSDT,4h,5,dom_adx_med,7.852451538363521,537,0.42830540037243947,0.24098544232922733,8.926451538363482,39.275116342732
SOLUSDT,4h,5,dom_adx_p90,1.8403730042787816,131,0.4198473282442748,0.04912280701754386,2.1023730042787814,39.275116342732
SOLUSDT,4h,6,dom,21.406429407598203,843,0.4626334519572954,0.48615154908547964,23.092429407598143,39.275116342732
SOLUSDT,4h,6,dom_adx_med,7.43426362158192,456,0.42105263157894735,0.2379992534527809,8.346263621581882,39.275116342732
SOLUSDT,4h,6,dom_adx_p90,1.6498205816223688,108,0.37037037037037035,0.04994400895856663,1.8658205816223683,39.275116342732
SOLUSDT,4h,7,dom,20.03782071256095,760,0.46842105263157896,0.48525569242254574,21.557820712560915,39.275116342732
SOLUSDT,4h,7,dom_adx_med,7.268461793882805,389,0.4370179948586118,0.2356849570735349,8.046461793882777,39.275116342732
SOLUSDT,4h,7,dom_adx_p90,0.9774283721759455,89,0.34831460674157305,0.04874953340798806,1.1554283721759455,39.275116342732
SOLUSDT,4h,8,dom,18.749654862929106,711,0.45288326300984527,0.48697275102650245,20.171654862929056,39.275116342732
SOLUSDT,4h,8,dom_adx_med,6.389735566872787,353,0.40793201133144474,0.23710339678984696,7.095735566872762,39.275116342732
SOLUSDT,4h,8,dom_adx_p90,0.872429407214393,82,0.3902439024390244,0.04994400895856663,1.0364294072143931,39.275116342732
SOLUSDT,4h,9,dom,18.163106889746665,672,0.4583333333333333,0.4889137737961926,19.50710688974662,39.275116342732
SOLUSDT,4h,9,dom_adx_med,6.826016510951736,334,0.4221556886227545,0.23994027622247108,7.494016510951718,39.275116342732
SOLUSDT,4h,9,dom_adx_p90,0.6053615562345149,74,0.32432432432432434,0.049720044792833144,0.7533615562345151,39.275116342732
SOLUSDT,4h,10,dom,18.016647055549164,622,0.4517684887459807,0.48562896603210154,19.260647055549146,39.275116342732
SOLUSDT,4h,10,dom_adx_med,6.39877889366843,297,0.4107744107744108,0.2387458006718925,6.992778893668413,39.275116342732
SOLUSDT,4h,10,dom_adx_p90,0.5414154588889704,71,0.323943661971831,0.05001866368047779,0.6834154588889705,39.275116342732
SOLUSDT,4h,12,dom,17.73944167951735,562,0.45729537366548045,0.483986562150056,18.863441679517358,39.275116342732
SOLUSDT,4h,12,dom_adx_med,5.91949731524587,267,0.4344569288389513,0.2375513251213139,6.453497315245855,39.275116342732
SOLUSDT,4h,12,dom_adx_p90,1.0751641604168514,56,0.375,0.04837625979843225,1.1871641604168515,39.275116342732
SOLUSDT,4h,14,dom,17.537721584623966,515,0.4330097087378641,0.4854796565882792,18.567721584623946,39.275116342732
SOLUSDT,4h,14,dom_adx_med,7.51015331419184,230,0.4217391304347826,0.23658081373646883,7.970153314191832,39.275116342732
SOLUSDT,4h,14,dom_adx_p90,0.6182396250873865,51,0.3137254901960784,0.046360582306830905,0.7202396250873866,39.275116342732
SOLUSDT,4h,16,dom,16.43751404513601,479,0.4091858037578288,0.4845837999253453,17.395514045136036,39.275116342732
SOLUSDT,4h,16,dom_adx_med,7.032406034878721,209,0.4019138755980861,0.23486375513251212,7.450406034878711,39.275116342732
SOLUSDT,4h,16,dom_adx_p90,0.4172443738703332,47,0.3191489361702128,0.04479283314669653,0.5112443738703333,39.275116342732
SOLUSDT,4h,18,dom,15.407161039606526,452,0.40707964601769914,0.483538633818589,16.31116103960655,39.275116342732
SOLUSDT,4h,18,dom_adx_med,6.266162731834795,192,0.3072916666666667,0.23307204180664426,6.650162731834783,39.275116342732
SOLUSDT,4h,18,dom_adx_p90,0.7115697607054798,38,0.42105263157894735,0.04464352370287421,0.7875697607054799,39.275116342732
SOLUSDT,4h,21,dom,15.384391125082079,424,0.4221698113207547,0.48212019410227697,16.232391125082103,39.275116342732
SOLUSDT,4h,21,dom_adx_med,7.11654928577949,165,0.3393939393939394,0.23351997013811124,7.446549285779486,39.275116342732
SOLUSDT,4h,21,dom_adx_p90,0.7684847777445538,38,0.3157894736842105,0.04807764091078761,0.8444847777445535,39.275116342732
SOLUSDT,4h,25,dom,15.69228959291718,378,0.4021164021164021,0.48100037327360956,16.44828959291721,39.275116342732
SOLUSDT,4h,25,dom_adx_med,7.820275044822237,135,0.42962962962962964,0.23426651735722284,8.09027504482224,39.275116342732
SOLUSDT,4h,25,dom_adx_p90,0.5594241349039172,34,0.2647058823529412,0.04889884285181038,0.627424134903917,39.275116342732
SOLUSDT,4h,30,dom,15.113070444794383,322,0.38198757763975155,0.48226950354609927,15.757070444794397,39.275116342732
SOLUSDT,4h,30,dom_adx_med,7.866010547992174,116,0.43103448275862066,0.23008585293019784,8.098010547992168,39.275116342732
SOLUSDT,4h,30,dom_adx_p90,0.697975327996253,30,0.3333333333333333,0.04860022396416573,0.7579753279962528,39.275116342732
